id,date,document,metadata.cycle_number,metadata.data_type,metadata.date,metadata.float_wmo_id,metadata.latitude,metadata.longitude,metadata.profile_id,metadata.source,metadata.type
profile:145284,2024-07-07 14:23:24,"ARGO profile 30 of float 495846 on 2024-07-07 14:23:24 at (12.933, 89.817). Temperature range 2.86–29.66 °C. Salinity range 33.13–35.05 PSU. Max pressure 1960.7 dbar.",30,oceanographic,2024-07-07 14:23:24,495846,12.933333333333334,89.81666666666666,145284,postgresql,profile_summary
profile:145283,2024-07-07 14:24:22,"ARGO profile 15 of float 495846 on 2024-07-07 14:24:22 at (-59.500, 88.436). Temperature range 1.01–2.29 °C. Salinity range 33.87–34.74 PSU. Max pressure 2005.6 dbar.",15,oceanographic,2024-07-07 14:24:22,495846,-59.49952,88.43603,145283,postgresql,profile_summary
profile:145282,2024-07-07 14:25:59,"ARGO profile 196 of float 495846 on 2024-07-07 14:25:59 at (-37.251, 71.689). Temperature range 2.56–14.40 °C. Salinity range 34.39–35.40 PSU. Max pressure 2009.4 dbar.",196,oceanographic,2024-07-07 14:25:59,495846,-37.2511,71.68894,145282,postgresql,profile_summary
profile:145281,2024-07-07 14:42:30,"ARGO profile 199 of float 495846 on 2024-07-07 14:42:30 at (23.348, 61.386). Temperature range 3.27–28.16 °C. Salinity range 34.85–36.94 PSU. Max pressure 2016.9 dbar.",199,oceanographic,2024-07-07 14:42:30,495846,23.348018333333332,61.385505,145281,postgresql,profile_summary
profile:145280,2024-07-07 14:44:30,"ARGO profile 203 of float 495846 on 2024-07-07 14:44:30 at (12.172, 58.614). Temperature range 3.13–27.93 °C. Salinity range 35.38–36.64 PSU. Max pressure 2022.4 dbar.",203,oceanographic,2024-07-07 14:44:30,495846,12.171788333333334,58.613526666666665,145280,postgresql,profile_summary
profile:145279,2024-07-07 14:47:30,"ARGO profile 57 of float 495846 on 2024-07-07 14:47:30 at (-37.153, 132.396). Temperature range 2.36–14.41 °C. Salinity range 34.38–35.31 PSU. Max pressure 2022.9 dbar.",57,oceanographic,2024-07-07 14:47:30,495846,-37.15277833333333,132.39556833333333,145279,postgresql,profile_summary
profile:145278,2024-07-07 14:51:30,"ARGO profile 199 of float 495846 on 2024-07-07 14:51:30 at (23.363, 60.111). Temperature range 2.97–27.20 °C. Salinity range 34.83–36.90 PSU. Max pressure 2006.4 dbar.",199,oceanographic,2024-07-07 14:51:30,495846,23.362901666666662,60.110545,145278,postgresql,profile_summary
profile:145277,2024-07-07 14:56:30,"ARGO profile 203 of float 495846 on 2024-07-07 14:56:30 at (13.271, 47.710). Temperature range 3.45–30.60 °C. Salinity range 34.87–36.40 PSU. Max pressure 2007.0 dbar.",203,oceanographic,2024-07-07 14:56:30,495846,13.271483333333334,47.70966166666667,145277,postgresql,profile_summary
profile:145276,2024-07-07 14:56:47,"ARGO profile 63 of float 495846 on 2024-07-07 14:56:47 at (-11.673, 46.963). Temperature range 3.34–27.63 °C. Salinity range 34.57–35.23 PSU. Max pressure 1749.5 dbar.",63,oceanographic,2024-07-07 14:56:47,495846,-11.6729,46.9631,145276,postgresql,profile_summary
profile:145275,2024-07-07 15:15:51,"ARGO profile 60 of float 495846 on 2024-07-07 15:15:51 at (10.020, 58.345). Temperature range 2.98–28.42 °C. Salinity range 34.82–36.15 PSU. Max pressure 2005.7 dbar.",60,oceanographic,2024-07-07 15:15:51,495846,10.02023,58.3453,145275,postgresql,profile_summary
profile:145274,2024-07-07 15:28:44,"ARGO profile 164 of float 495846 on 2024-07-07 15:28:44 at (-32.346, 33.140). Temperature range 2.77–21.63 °C. Salinity range 34.44–35.63 PSU. Max pressure 1948.3 dbar.",164,oceanographic,2024-07-07 15:28:44,495846,-32.3459,33.1398,145274,postgresql,profile_summary
profile:145273,2024-07-07 15:37:03,"ARGO profile 281 of float 495846 on 2024-07-07 15:37:03 at (-32.379, 109.181). Temperature range 2.40–17.98 °C. Salinity range 34.38–35.87 PSU. Max pressure 2006.0 dbar.",281,oceanographic,2024-07-07 15:37:03,495846,-32.3786,109.18113,145273,postgresql,profile_summary
profile:145272,2024-07-07 15:39:51,"ARGO profile 29 of float 495846 on 2024-07-07 15:39:51 at (-64.961, 98.647). Temperature range -1.87–-1.62 °C. Salinity range 34.02–34.43 PSU. Max pressure 479.0 dbar.",29,oceanographic,2024-07-07 15:39:51,495846,-64.96135901516732,98.64680882268524,145272,postgresql,profile_summary
profile:145271,2024-07-07 15:43:39,"ARGO profile 65 of float 495846 on 2024-07-07 15:43:39 at (-39.899, 44.226). Temperature range 2.69–16.03 °C. Salinity range 34.36–35.39 PSU. Max pressure 1970.6 dbar.",65,oceanographic,2024-07-07 15:43:39,495846,-39.899089,44.2259625,145271,postgresql,profile_summary
profile:145270,2024-07-07 15:45:20,"ARGO profile 186 of float 495846 on 2024-07-07 15:45:20 at (-45.631, 52.767). Temperature range 1.98–5.60 °C. Salinity range 33.75–34.76 PSU. Max pressure 2007.1 dbar.",186,oceanographic,2024-07-07 15:45:20,495846,-45.63084166666667,52.76678666666667,145270,postgresql,profile_summary
profile:145269,2024-07-07 15:53:00,"ARGO profile 12 of float 495846 on 2024-07-07 15:53:00 at (-20.587, 98.409). Temperature range 2.39–23.32 °C. Salinity range 34.45–35.79 PSU. Max pressure 2007.2 dbar.",12,oceanographic,2024-07-07 15:53:00,495846,-20.58695,98.40879,145269,postgresql,profile_summary
profile:145268,2024-07-07 16:44:43,"ARGO profile 229 of float 495846 on 2024-07-07 16:44:43 at (-43.876, 138.666). Temperature range 2.40–11.65 °C. Salinity range 34.40–35.04 PSU. Max pressure 1972.5 dbar.",229,oceanographic,2024-07-07 16:44:43,495846,-43.8764,138.6655,145268,postgresql,profile_summary
profile:145267,2024-07-07 17:05:04,"ARGO profile 149 of float 495846 on 2024-07-07 17:05:04 at (-31.082, 108.968). Temperature range 2.91–18.95 °C. Salinity range 34.37–35.92 PSU. Max pressure 1429.8 dbar.",149,oceanographic,2024-07-07 17:05:04,495846,-31.08188,108.96755,145267,postgresql,profile_summary
profile:145266,2024-07-07 17:43:00,"ARGO profile 64 of float 495846 on 2024-07-07 17:43:00 at (-19.274, 53.746). Temperature range 2.49–25.04 °C. Salinity range 34.55–35.53 PSU. Max pressure 1961.4 dbar.",64,oceanographic,2024-07-07 17:43:00,495846,-19.273950576782227,53.74617004394531,145266,postgresql,profile_summary
profile:145265,2024-07-07 17:59:40,"ARGO profile 355 of float 495846 on 2024-07-07 17:59:40 at (-48.283, 113.294). Temperature range 2.97–7.73 °C. Salinity range 33.88–34.49 PSU. Max pressure 998.9 dbar.",355,oceanographic,2024-07-07 17:59:40,495846,-48.283,113.294,145265,postgresql,profile_summary
profile:145264,2024-07-07 18:28:36,"ARGO profile 14 of float 495846 on 2024-07-07 18:28:36 at (-42.225, 114.741). Temperature range 2.92–11.49 °C. Salinity range 34.31–34.79 PSU. Max pressure 1598.8 dbar.",14,oceanographic,2024-07-07 18:28:36,495846,-42.2247,114.7409,145264,postgresql,profile_summary
profile:145263,2024-07-07 18:52:09,"ARGO profile 187 of float 495846 on 2024-07-07 18:52:09 at (-18.357, 109.563). Temperature range 2.51–25.76 °C. Salinity range 34.60–35.49 PSU. Max pressure 1989.4 dbar.",187,oceanographic,2024-07-07 18:52:09,495846,-18.356674194335938,109.56329345703124,145263,postgresql,profile_summary
profile:145262,2024-07-07 19:00:19,"ARGO profile 201 of float 495846 on 2024-07-07 19:00:19 at (-31.925, 78.370). Temperature range 2.37–17.63 °C. Salinity range 34.36–35.57 PSU. Max pressure 2003.6 dbar.",201,oceanographic,2024-07-07 19:00:19,495846,-31.9252,78.3702,145262,postgresql,profile_summary
profile:145261,2024-07-07 19:31:42,"ARGO profile 279 of float 495846 on 2024-07-07 19:31:42 at (-19.422, 54.907). Temperature range 2.42–26.01 °C. Salinity range 31.33–32.06 PSU. Max pressure 1998.4 dbar.",279,oceanographic,2024-07-07 19:31:42,495846,-19.4221,54.9071,145261,postgresql,profile_summary
profile:145260,2024-07-07 19:42:59,"ARGO profile 244 of float 495846 on 2024-07-07 19:42:59 at (-11.525, 91.826). Temperature range 3.83–28.43 °C. Salinity range 33.77–34.92 PSU. Max pressure 1509.2 dbar.",244,oceanographic,2024-07-07 19:42:59,495846,-11.5249,91.8263,145260,postgresql,profile_summary
profile:145259,2024-07-07 20:15:00,"ARGO profile 2 of float 495846 on 2024-07-07 20:15:00 at (-35.938, 22.863). Temperature range 2.86–20.46 °C. Salinity range 34.44–35.58 PSU. Max pressure 1841.3 dbar.",2,oceanographic,2024-07-07 20:15:00,495846,-35.93794250488281,22.86294937133789,145259,postgresql,profile_summary
profile:145258,2024-07-07 20:15:30,"ARGO profile 237 of float 495846 on 2024-07-07 20:15:30 at (-50.372, 92.221). Temperature range 1.85–5.69 °C. Salinity range 33.76–34.75 PSU. Max pressure 2011.7 dbar.",237,oceanographic,2024-07-07 20:15:30,495846,-50.371741666666665,92.221085,145258,postgresql,profile_summary
profile:145257,2024-07-07 20:15:49,"ARGO profile 225 of float 495846 on 2024-07-07 20:15:49 at (1.455, 52.359). Temperature range 3.02–25.87 °C. Salinity range 34.74–35.25 PSU. Max pressure 1948.5 dbar.",225,oceanographic,2024-07-07 20:15:49,495846,1.4547,52.3594,145257,postgresql,profile_summary
profile:145256,2024-07-07 20:18:30,"ARGO profile 235 of float 495846 on 2024-07-07 20:18:30 at (-36.179, 31.733). Temperature range 2.83–18.95 °C. Salinity range 34.42–35.65 PSU. Max pressure 1986.2 dbar.",235,oceanographic,2024-07-07 20:18:30,495846,-36.17865333333334,31.733241666666668,145256,postgresql,profile_summary
profile:145255,2024-07-07 21:44:00,"ARGO profile 283 of float 495846 on 2024-07-07 21:44:00 at (-48.529, 127.013). Temperature range 2.56–10.96 °C. Salinity range 34.34–34.83 PSU. Max pressure 1997.8 dbar.",283,oceanographic,2024-07-07 21:44:00,495846,-48.529,127.013,145255,postgresql,profile_summary
profile:145254,2024-07-07 22:15:00,"ARGO profile 53 of float 495846 on 2024-07-07 22:15:00 at (-54.054, 104.312). Temperature range 0.75–2.09 °C. Salinity range 33.87–34.75 PSU. Max pressure 1991.5 dbar.",53,oceanographic,2024-07-07 22:15:00,495846,-54.054365,104.3125,145254,postgresql,profile_summary
profile:145253,2024-07-07 22:36:41,"ARGO profile 281 of float 495846 on 2024-07-07 22:36:41 at (-32.362, 71.093). Temperature range 2.43–17.93 °C. Salinity range 34.38–35.65 PSU. Max pressure 2004.1 dbar.",281,oceanographic,2024-07-07 22:36:41,495846,-32.36198,71.09276,145253,postgresql,profile_summary
profile:145252,2024-07-07 22:47:20,"ARGO profile 60 of float 495846 on 2024-07-07 22:47:20 at (-15.165, 91.442). Temperature range 2.54–26.65 °C. Salinity range 34.50–35.45 PSU. Max pressure 2005.1 dbar.",60,oceanographic,2024-07-07 22:47:20,495846,-15.164581666666669,91.44170833333334,145252,postgresql,profile_summary
profile:145251,2024-07-07 22:47:52,"ARGO profile 93 of float 495846 on 2024-07-07 22:47:52 at (-1.483, 54.088). Temperature range 2.89–26.32 °C. Salinity range 34.78–35.25 PSU. Max pressure 1985.3 dbar.",93,oceanographic,2024-07-07 22:47:52,495846,-1.4829,54.0877,145251,postgresql,profile_summary
profile:145250,2024-07-07 23:00:24,"ARGO profile 144 of float 495846 on 2024-07-07 23:00:24 at (-25.793, 85.153). Temperature range 2.45–21.43 °C. Salinity range 34.41–35.77 PSU. Max pressure 1995.9 dbar.",144,oceanographic,2024-07-07 23:00:24,495846,-25.793,85.153,145250,postgresql,profile_summary
profile:145249,2024-07-07 23:03:19,"ARGO profile 163 of float 495846 on 2024-07-07 23:03:19 at (-58.962, 137.084). Temperature range 0.49–2.41 °C. Salinity range 33.97–34.75 PSU. Max pressure 1976.2 dbar.",163,oceanographic,2024-07-07 23:03:19,495846,-58.9615,137.0843,145249,postgresql,profile_summary
profile:145248,2024-07-07 23:31:20,"ARGO profile 291 of float 495846 on 2024-07-07 23:31:20 at (-19.600, 100.692). Temperature range 2.39–24.17 °C. Max pressure 2001.5 dbar.",291,oceanographic,2024-07-07 23:31:20,495846,-19.60009,100.6924,145248,postgresql,profile_summary
profile:145247,2024-07-07 23:35:01,"ARGO profile 162 of float 495846 on 2024-07-07 23:35:01 at (11.315, 86.311). Temperature range 2.77–29.63 °C. Salinity range 33.10–35.04 PSU. Max pressure 1976.6 dbar.",162,oceanographic,2024-07-07 23:35:01,495846,11.315,86.311,145247,postgresql,profile_summary
profile:145727,2024-07-08 00:29:51,"ARGO profile 282 of float 494226 on 2024-07-08 00:29:51 at (-34.034, 71.012). Temperature range 5.35–16.99 °C. Salinity range 27.89–28.57 PSU. Max pressure 1047.7 dbar.",282,oceanographic,2024-07-08 00:29:51,494226,-34.03396,71.01225,145727,postgresql,profile_summary
profile:145726,2024-07-08 00:38:00,"ARGO profile 196 of float 494226 on 2024-07-08 00:38:00 at (-62.634, 63.437). Temperature range -1.83–1.92 °C. Salinity range 34.05–34.73 PSU. Max pressure 2010.2 dbar.",196,oceanographic,2024-07-08 00:38:00,494226,-62.63427949865845,63.43671235423267,145726,postgresql,profile_summary
profile:145725,2024-07-08 00:54:00,"ARGO profile 2 of float 494226 on 2024-07-08 00:54:00 at (-35.253, 27.139). Temperature range 2.84–20.19 °C. Salinity range 34.38–35.65 PSU. Max pressure 2011.9 dbar.",2,oceanographic,2024-07-08 00:54:00,494226,-35.25290298461914,27.139089584350582,145725,postgresql,profile_summary
profile:145724,2024-07-08 01:20:40,"ARGO profile 225 of float 494226 on 2024-07-08 01:20:40 at (1.192, 72.839). Temperature range 3.10–30.43 °C. Salinity range 34.81–35.26 PSU. Max pressure 1899.7 dbar.",225,oceanographic,2024-07-08 01:20:40,494226,1.192,72.8393,145724,postgresql,profile_summary
profile:145723,2024-07-08 01:31:00,"ARGO profile 134 of float 494226 on 2024-07-08 01:31:00 at (-64.027, 113.263). Temperature range -1.84–0.86 °C. Salinity range 34.30–34.68 PSU. Max pressure 1025.3 dbar.",134,oceanographic,2024-07-08 01:31:00,494226,-64.02700839186579,113.26335438686569,145723,postgresql,profile_summary
profile:145722,2024-07-08 01:55:20,"ARGO profile 43 of float 494226 on 2024-07-08 01:55:20 at (-67.995, 73.044). Temperature range -1.90–-1.78 °C. Salinity range 34.47–34.57 PSU. Max pressure 559.2 dbar.",43,oceanographic,2024-07-08 01:55:20,494226,-67.99521090183285,73.04401715062053,145722,postgresql,profile_summary
profile:145721,2024-07-08 02:01:00,"ARGO profile 147 of float 494226 on 2024-07-08 02:01:00 at (-13.977, 85.475). Temperature range 2.50–26.50 °C. Salinity range 34.41–35.26 PSU. Max pressure 2009.6 dbar.",147,oceanographic,2024-07-08 02:01:00,494226,-13.97676,85.47548,145721,postgresql,profile_summary
profile:145720,2024-07-08 02:05:09,"ARGO profile 85 of float 494226 on 2024-07-08 02:05:09 at (-23.950, 70.621). Temperature range 2.42–22.09 °C. Salinity range 34.42–35.74 PSU. Max pressure 1966.3 dbar.",85,oceanographic,2024-07-08 02:05:09,494226,-23.9501,70.6213,145720,postgresql,profile_summary
profile:145719,2024-07-08 02:19:20,"ARGO profile 42 of float 494226 on 2024-07-08 02:19:20 at (-67.851, 70.961). Temperature range -1.90–-1.90 °C. Salinity range 34.53–34.56 PSU. Max pressure 431.0 dbar.",42,oceanographic,2024-07-08 02:19:20,494226,-67.85067481562595,70.96050367508036,145719,postgresql,profile_summary
profile:145718,2024-07-08 04:11:18,"ARGO profile 60 of float 494226 on 2024-07-08 04:11:18 at (8.083, 67.131). Temperature range 2.99–29.55 °C. Salinity range 34.81–35.95 PSU. Max pressure 2008.3 dbar.",60,oceanographic,2024-07-08 04:11:18,494226,8.08271,67.13065,145718,postgresql,profile_summary
profile:145717,2024-07-08 04:50:20,"ARGO profile 88 of float 494226 on 2024-07-08 04:50:20 at (-42.270, 41.062). Temperature range 2.49–10.73 °C. Salinity range 34.01–34.79 PSU. Max pressure 2021.7 dbar.",88,oceanographic,2024-07-08 04:50:20,494226,-42.26978666666667,41.062171666666664,145717,postgresql,profile_summary
profile:145716,2024-07-08 05:15:02,"ARGO profile 284 of float 494226 on 2024-07-08 05:15:02 at (-35.984, 131.205). Temperature range 2.37–15.55 °C. Salinity range 34.41–35.63 PSU. Max pressure 1999.4 dbar.",284,oceanographic,2024-07-08 05:15:02,494226,-35.984,131.205,145716,postgresql,profile_summary
profile:145715,2024-07-08 05:27:00,"ARGO profile 22 of float 494226 on 2024-07-08 05:27:00 at (-45.647, 46.618). Temperature range 2.55–6.31 °C. Salinity range 33.82–34.66 PSU. Max pressure 1401.0 dbar.",22,oceanographic,2024-07-08 05:27:00,494226,-45.647335,46.61833333333333,145715,postgresql,profile_summary
profile:145714,2024-07-08 05:35:38,"ARGO profile 243 of float 494226 on 2024-07-08 05:35:38 at (-46.412, 68.509). Temperature range 1.83–4.84 °C. Salinity range 6.08–34.76 PSU. Max pressure 2003.4 dbar.",243,oceanographic,2024-07-08 05:35:38,494226,-46.41215,68.50854,145714,postgresql,profile_summary
profile:145713,2024-07-08 06:15:11,"ARGO profile 311 of float 494226 on 2024-07-08 06:15:11 at (-31.895, 66.850). Temperature range 4.94–19.02 °C. Salinity range 34.41–35.76 PSU. Max pressure 1135.6 dbar.",311,oceanographic,2024-07-08 06:15:11,494226,-31.89451,66.84952,145713,postgresql,profile_summary
profile:145712,2024-07-08 06:18:56,"ARGO profile 145 of float 494226 on 2024-07-08 06:18:56 at (-34.047, 103.300). Temperature range 2.52–15.94 °C. Salinity range 34.36–35.70 PSU. Max pressure 2001.9 dbar.",145,oceanographic,2024-07-08 06:18:56,494226,-34.04671,103.30011,145712,postgresql,profile_summary
profile:145711,2024-07-08 06:54:30,"ARGO profile 281 of float 494226 on 2024-07-08 06:54:30 at (-47.935, 144.437). Temperature range 2.45–10.19 °C. Salinity range 34.32–34.74 PSU. Max pressure 2004.5 dbar.",281,oceanographic,2024-07-08 06:54:30,494226,-47.93519333333333,144.436865,145711,postgresql,profile_summary
profile:145710,2024-07-08 07:53:07,"ARGO profile 163 of float 494226 on 2024-07-08 07:53:07 at (-50.829, 116.016). Temperature range 1.25–3.50 °C. Salinity range 33.81–34.75 PSU. Max pressure 1995.1 dbar.",163,oceanographic,2024-07-08 07:53:07,494226,-50.82878,116.01601,145710,postgresql,profile_summary
profile:145709,2024-07-08 08:03:39,"ARGO profile 196 of float 494226 on 2024-07-08 08:03:39 at (-61.299, 131.739). Temperature range -0.37–2.20 °C. Salinity range 5.25–5.39 PSU. Max pressure 1996.5 dbar.",196,oceanographic,2024-07-08 08:03:39,494226,-61.29854202270508,131.73875427246094,145709,postgresql,profile_summary
profile:145708,2024-07-08 08:20:00,"ARGO profile 144 of float 494226 on 2024-07-08 08:20:00 at (-65.905, 107.253). Temperature range -1.88–-1.77 °C. Salinity range 34.35–34.51 PSU. Max pressure 849.1 dbar.",144,oceanographic,2024-07-08 08:20:00,494226,-65.9050309575487,107.25285030066834,145708,postgresql,profile_summary
profile:145707,2024-07-08 08:31:35,"ARGO profile 146 of float 494226 on 2024-07-08 08:31:35 at (-36.169, 51.044). Temperature range 2.70–17.08 °C. Salinity range 34.38–35.64 PSU. Max pressure 2001.4 dbar.",146,oceanographic,2024-07-08 08:31:35,494226,-36.16918,51.0439,145707,postgresql,profile_summary
